time,open,high,low,close,volume
2025-08-05 23:30:00,1.15734,1.15754,1.1571500000000001,1.15754,382
2025-08-05 23:45:00,1.15756,1.15773,1.1574200000000001,1.15749,373
2025-08-06 00:00:00,1.156,1.15737,1.156,1.15732,65
2025-08-06 00:15:00,1.1573,1.15755,1.15728,1.15728,83
2025-08-06 00:30:00,1.15727,1.15747,1.15727,1.15744,132
2025-08-06 00:45:00,1.15745,1.15748,1.15729,1.15732,120
2025-08-06 01:00:00,1.15741,1.15768,1.15728,1.15736,265
2025-08-06 01:15:00,1.1574,1.15753,1.15732,1.15735,226
2025-08-06 01:30:00,1.15736,1.15736,1.15709,1.15731,223
2025-08-06 01:45:00,1.15731,1.15779,1.15731,1.15762,242
2025-08-06 02:00:00,1.15762,1.1577,1.15743,1.15746,229
2025-08-06 02:15:00,1.15746,1.15769,1.15731,1.15768,158
2025-08-06 02:30:00,1.15768,1.15784,1.15749,1.15782,209
2025-08-06 02:45:00,1.15781,1.1581299999999999,1.15779,1.15785,316
2025-08-06 03:00:00,1.15785,1.15853,1.15773,1.15782,835
2025-08-06 03:15:00,1.15781,1.158,1.1575199999999999,1.15758,478
2025-08-06 03:30:00,1.15756,1.1577600000000001,1.15736,1.15751,511
2025-08-06 03:45:00,1.15749,1.15754,1.15727,1.15736,521
2025-08-06 04:00:00,1.15737,1.15737,1.15692,1.15703,733
2025-08-06 04:15:00,1.15702,1.15706,1.15648,1.1565699999999999,511
2025-08-06 04:30:00,1.15656,1.157,1.15656,1.15692,557
2025-08-06 04:45:00,1.15692,1.1571,1.15659,1.15669,533
2025-08-06 05:00:00,1.15669,1.15682,1.15641,1.15666,460
2025-08-06 05:15:00,1.15665,1.1571799999999999,1.15661,1.15696,613
2025-08-06 05:30:00,1.15695,1.15709,1.15675,1.15677,459
2025-08-06 05:45:00,1.15678,1.15696,1.15664,1.15694,418
2025-08-06 06:00:00,1.15698,1.1574,1.15694,1.15738,524
2025-08-06 06:15:00,1.15738,1.15789,1.15737,1.15787,429
2025-08-06 06:30:00,1.15787,1.1579,1.15756,1.15772,420
